PC,Machine,Ins,Type,Operands,zero,ra,sp,gp,tp,t0,t1,t2,s0,s1,a0,a1,a2,a3,a4,a5,a6,a7,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,t3,t4,t5,t6
0xc94,130101ff,addi,ARITHMETIC,"sp, sp, -0x10",0x0,0xe74,0x7ff3cee4,0x0,0x0,0x10362b9a,0x1228ac,0x59239ec,0x0,0x0,0x91c345f7,0x6881c528,0xf759ec96,0x87b4c35e,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7c341313,0x37,0x1002113,0x70022b8b
0xc98,2320a100,sw,STORE,"a0, 0(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x10362b9a,0x1228ac,0x59239ec,0x0,0x0,0x91c345f7,0x6881c528,0xf759ec96,0x87b4c35e,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7c341313,0x37,0x1002113,0x70022b8b
0xc9c,2322b100,sw,STORE,"a1, 4(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x10362b9a,0x1228ac,0x59239ec,0x0,0x0,0x91c345f7,0x6881c528,0xf759ec96,0x87b4c35e,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7c341313,0x37,0x1002113,0x70022b8b
0xca0,2324c100,sw,STORE,"a2, 8(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x10362b9a,0x1228ac,0x59239ec,0x0,0x0,0x91c345f7,0x6881c528,0xf759ec96,0x87b4c35e,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7c341313,0x37,0x1002113,0x70022b8b
0xca4,2326d100,sw,STORE,"a3, 0xc(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x10362b9a,0x1228ac,0x59239ec,0x0,0x0,0x91c345f7,0x6881c528,0xf759ec96,0x87b4c35e,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7c341313,0x37,0x1002113,0x70022b8b
0xca8,83220100,lw,LOAD,"t0, 0(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x10362b9a,0x1228ac,0x59239ec,0x0,0x0,0x91c345f7,0x6881c528,0xf759ec96,0x87b4c35e,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7c341313,0x37,0x1002113,0x70022b8b
0xcac,03234100,lw,LOAD,"t1, 4(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x91c345f7,0x1228ac,0x59239ec,0x0,0x0,0x91c345f7,0x6881c528,0xf759ec96,0x87b4c35e,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7c341313,0x37,0x1002113,0x70022b8b
0xcb0,83238100,lw,LOAD,"t2, 8(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x91c345f7,0x6881c528,0x59239ec,0x0,0x0,0x91c345f7,0x6881c528,0xf759ec96,0x87b4c35e,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7c341313,0x37,0x1002113,0x70022b8b
0xcb4,032ec100,lw,LOAD,"t3, 0xc(sp)",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x91c345f7,0x6881c528,0xf759ec96,0x0,0x0,0x91c345f7,0x6881c528,0xf759ec96,0x87b4c35e,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x7c341313,0x37,0x1002113,0x70022b8b
0xcb8,930e0700,mv,ARITHMETIC,"t4, a4",0x0,0xe74,0x7ff3ced4,0x0,0x0,0x91c345f7,0x6881c528,0xf759ec96,0x0,0x0,0x91c345f7,0x6881c528,0xf759ec96,0x87b4c35e,0x37,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x87b4c35e,0x37,0x1002113,0x70022b8b
